contributor,r2,explained_variance
adobe-bot,0.20136681636295461,0.7761921585902781
adoptopenjdk-github-bot,-0.6917258028343074,-0.6556639332165468
agones-bot,-0.8918692025700017,0.2564874569963276
alluxio-bot,-0.8177103138133841,0.2690762375059226
amp-owners-bot[bot],-0.04663204430788359,-0.04651997797857854
ampproject-artifacts-bot,-0.024883759432437813,-0.02226357525096012
analysis-bot,-0.052944463462528235,0.17283586982860644
angular-automatic-lock-bot[bot],0.2156281485193775,0.45465329745839256
ansibot,0.07929808329522325,0.12363354307988628
apmmachine,0.41818624048299435,0.6187674961844277
apollo-cla,0.017398821295636746,0.0302890585696185
aporeto-bot,-0.4962506853284012,-0.16547741793370552
archzfs-bot,-0.3266092389479984,-0.323397586912775
arcus-automation,-12.64602866160882,-1.9119390005212926
asf-ci,-418.6307180581577,-47.342610849952614
atlassian-cla-bot[bot],-0.03640109059509977,0.001182176855475725
authenticator-bot,-0.3068434180239952,-0.17309745162009316
aviary2-wf,0.09748124759043264,0.1011306327248418
aws-cdk-automation,-0.16297336308750876,0.2921921299802094
aws-sdk-go-automation,0.9034689198244383,0.9307820474263916
az-iot-builder-01,-0.09524161430429023,-0.017373267992674357
babel-bot,0.015358861293483739,0.06344028757354991
babot,-0.05882375267089568,-9.999947736538672e-08
backpackbot,-1.227213602974634,-0.8095880349566325
backportbot-nextcloud[bot],0.18310272412094342,0.34740357646529285
ballerina-bot,-0.28611517631172934,-0.09065812520351013
bedevere-bot,-0.06659452694220414,-0.06094697482345346
bens-danger-bot,-1.434066616959199,-1.0173602831666053
bits-bot,0.0162988158986197,0.09919298598013193
blathers-crl[bot],-0.36271902561387637,0.2915863004717222
blueprint-bot,-0.7586610901698518,-0.5207952055376781
bluespice-github-bot,-0.19541205001954043,0.06432639335144519
boring-cyborg[bot],0.19008116999328384,0.21820821638835797
bors-servo,-0.10792054075356816,0.026675065551651334
bot-gradle,-0.05660180655374614,0.1034318801180727
botcerts,-0.10344070913390047,-0.036718205476122145
bugsnagbot,0.07514827641474298,0.07563780610151838
build-travis-ci,-0.1850764470244748,-0.0675049014499165
callstack-bot,-0.004623034787894609,0.05400401458029991
carsonbot,-338.40280958786553,-132.80017600358414
cb-sdk-robot,-0.09470987813671727,-0.03521537685560294
cf-gitbot,-0.36875740591708905,0.18929561456384703
chainer-ci,-0.14639445921983185,0.008381517755805756
cheminfo-bot,-0.04522929574358958,0.0211321507823109
cla-bot-2021[bot],-0.19645855530498801,-0.15723277575878236
cla-bot[bot],-0.5520363609294117,0.059829268444562156
cla-checker-service[bot],-10832.566560150433,-1531.3746758614307
close-issue-app[bot],-0.0036165049193814802,0.38797863393902854
cloudwanbot,-0.943135851029417,-0.8361553408822353
cmsdmwmbot,-1.2665298208018596,-0.6376001961662543
codeclimate[bot],-0.04290464702611918,0.4913938901205177
codecov-test,-3.0273505132324434,0.18700424046892272
codesandbox[bot],-0.004302534533722646,0.01059023629439848
confs-tech-bot,-0.3258683145181427,0.01678346859894675
container-tools-bot,-3.477688468779321,-1.3360640107716861
contiamo-ci,-0.267485092497437,-0.25117503613316705
coorpacademybot,-0.0855098809848136,-0.07891363741874535
coreosbot,0.23872217419227426,0.264418547740646
cozy-bot,-0.20854999530892626,0.11848943269809475
craterbot,-0.5833952825560058,-0.5818777804785393
cypress-bot[bot],-0.08752249393741374,-0.06412649232280732
dangerpr-bot,-1.3288984122574763,-0.7188481939556646
delete-merged-branch[bot],0.48627837052007794,0.6249703086363048
devOpsHazelcast,-0.31846686146423053,-0.10040051443948483
devdocs-bot,-0.3209645960009082,-0.22204854359260762
dlang-bot,-0.2821017387277689,-0.26884008637262435
docker-library-bot,0.650807099405723,0.6523539557195439
docusaurus-bot,-0.6035634171752997,-0.20333907574155008
dontcallmedom-bot,0.022447964890095706,0.2480988956594844
doorkeeper-bot,,1.0
dotnet-bot,0.6431830473846163,0.6510832815731358
dotnet-issue-labeler[bot],-1.4830970267799728,-1.1959221057770857
dotnet-maestro-bot,0.28828272683321954,0.324263253895833
dpulls[bot],-0.06658290054877458,-0.06133033079005368
dsmjs-bot,0.037710114122006644,0.2052988067431647
dune-community-bot,-0.9066942221935097,-0.763844433989286
dxrobot,0.10553227169214463,0.12138131578821232
echarts-bot[bot],-0.31681859995459116,-0.26849093533898416
edx-requirements-bot,0.743545476890989,0.7640256858515795
edx-transifex-bot,0.49255280892810505,0.7315519806083706
electron-bot,-0.2903304333076149,-1.7320285476962738e-06
element-bot,-7.438721207194698,-1.9317738097922543
elife-bot,-0.7173753351967731,-0.37888890071242076
engine-flutter-autoroll,0.1345311119038214,0.24785902821113115
eslintbot,-0.4270943641332725,-0.4134156763645076
explosion-bot,-1.0240518716393452,-0.5213188446226074
ezrobot,-0.2705711285325716,-0.26355513894502813
facebook-circleci-bot,-3.4348022035210457,-1.0356396410591096
fastlane-bot,-11.475602157275887,-1.3241712040651272
fire-bot,-1.6154862417270306,0.0583055536464846
flinkbot,0.39140523897466284,0.5108084621517899
fluttergithubbot,0.5693865172989077,0.6839356214170145
forking-renovate[bot],-0.03779847231630584,-0.01781105728228427
fossabot,-1.0509504412133883,-0.5582230771604295
fozzie-bot,-0.5416654764560509,-0.018905004417845817
garybot2,-0.2893966582259857,-0.23593444735975622
gatsby-cloud-staging[bot],-0.820339075002616,-0.08527219746741
gatsby-cloud[bot],0.34439944346852347,0.6753874011130379
gatsbybot,-0.22572171784080752,-0.14572195927045106
gaugebot,0.03342063850147248,0.12212444097350927
gaugebot[bot],-0.12498995932127821,4.224783246908892e-06
genie-jnosql,-0.07820014110805262,-0.050877568370296
getsentry-bot,0.4279196319868831,0.47638414245774896
gitguardian[bot],-0.21892705404679091,0.04315101418206291
gitpod-io[bot],-0.33179011326101615,-0.19312984000356082
gitter-badger,-6.374150043984048,-2.2598599969568616
gocardless-robot-restricted,-96.24461933470246,-62.21573702871231
google-ml-butler[bot],0.0018145224533778759,0.05765071926941945
google-oss-bot,0.5966284344505743,0.6001094637281561
google-oss-robot,-0.10399610246824342,0.1592432977948124
graalvmbot,-0.15515505242768168,0.04554261541179094
grape-bot,-0.5326622329155899,-0.1894805842436338
graviteeio,-0.18262676641121134,-0.18127478164634203
grommetux,0.007613623992770657,0.07754832598629224
guardrails[bot],-16.166022028873712,-2.3991709021635454
hacs-bot[bot],-0.6327404549036562,-0.5270470673921874
hashicorp-cla,0.016861838473153812,0.017914652610349413
hasura-bot,0.6489953611056072,0.6500474310242578
hawkbit-bot,-0.07443507735785793,-0.0582183610774103
haxe-ci,-0.3277274817067437,-0.02101272476335625
hft-team-city,-0.3748587209397616,-0.18919559739308012
hsimbot,-5.597307751956873,-2.0672468033530893
ibmdotcom-bot,-1.1303012042215492,0.05686983956829983
idealbot,-0.4925432801963132,0.3526446323037239
infinitered-circleci,-0.9516921529886821,-0.8645713836442697
ionitron-bot[bot],0.03258201938698202,0.03879066814837573
istio-policy-bot,-0.8157460924598015,0.1610243808319215
jbosstm-bot,-0.2997847818508901,-0.27326756552720743
jekyllbot,-2.885014771634184,-1.2226987600695023
jellyfish-bot,-0.09720580720656691,-0.016701447302074568
jenkins-x-bot-test,-4.585703524465292,-1.3880535339785411
jetstack-bot,-1.3978089220043244,0.04743650162449353
jitsi-jenkins,-0.3085452142879819,-0.11452003438839498
johnpbloch-bot,-0.3526314415696272,-0.3155964279690753
jujubot,-0.213189550048676,-0.06213486289067616
jwplayer-robot,-0.9389960710813938,-0.7448795915636883
kaitai-bot,-0.2601887532827083,-0.050210746094763836
knative-prow-robot,-0.19228134876960645,0.01517058422098072
ks-ci-bot,-0.05612833942488571,-0.04212035708137374
kubermatic-triage-bot,-0.30057758417007396,-0.2347913319987276
kubevirt-commenter-bot,-0.6303714456176466,0.40200986068171807
ladybugbot,-0.2909744701539658,-0.011431535420099337
lgtm-com[bot],0.15626485131420276,0.34027930627438296
lightbend-cla-validator,-1.030123834851532,-0.9791870937485803
limesurvey-translations,-0.2114877186644024,-0.166197703429376
lingohub[bot],0.07066365421666398,0.32650207483457516
linux-foundation-easycla[bot],0.2523776641969707,0.5003363304998811
livingdocs-automation,-0.29962498760616874,0.1982938067002067
mainio-integration-bot,-0.2526451881651046,-0.0014103055153422694
mary-poppins,-103.63426452214485,-26.088468890791724
matts-bot[bot],-0.22553526038199756,-0.033250679446375386
meeseeksdev[bot],-0.19453420005326594,0.011083879454514722
mender-test-bot,-0.4717278977726329,-0.13548141746036868
mesosphere-ci,0.11425082838057843,0.11626694284535255
metal3-io-bot,0.28828329151029863,0.28928157488750217
metamaskbot,0.5338115171134764,0.5748956256283251
minikube-bot,0.10859973541581291,0.12034893209859576
minikube-pr-bot,0.2189262061112366,0.23536169819492336
minio-trusted,-0.7490010760039871,-0.18413065689163144
miss-islington,0.19846119548090968,0.20383999752268334
mister-roboto,-0.24864125571819273,0.04128777633184899
mixmax-bot,0.20587286121708237,0.33371562357341567
mm-cloud-bot,0.06441576976438568,0.300835384846283
moonwalker-bot,-16.450145633300753,-2.2935056458335175
moz-wptsync-bot,0.11089666466143411,0.1959904280498086
mumukibot,-0.6119801522288644,0.006450935597016594
mxnet-bot,-2.1102658619534482,-1.2580982400119796
mysql-oca-bot,-1.4356534458378252,-0.09367710648729766
nacho-bot,-0.9094585228828098,-0.1999607575386293
nativescript-vue-bot,-0.16666666663899665,1.3276491017677472e-11
nemobot,-0.10402588878255625,-0.07333837813136257
neos-bot,-0.4276017046660523,-0.42617914999469253
netdata-community-bot,-0.26251949374354466,-0.26247619099152986
netkan-bot,0.00509735494265573,0.04393390321070345
nextcloud-bot,-1.0891486324802941,-0.025119871146616957
nextcloud-stale[bot],-6.99710388900222,-3.0006984486501445
ng-zorro-bot,-0.19962635010822116,-0.025756417455071956
ninjadotorg-bot,-0.2160838716375839,0.08182297726470855
niveristand-diff-bot,-2.907529866871873,-0.704971323193496
nodebb-misty,-0.14468629230110586,-0.13166162288253225
nodejs-github-bot,-0.5947426855887852,0.015659423890662105
nur-bot,-1.788668111740503,-0.2080803893466494
octokit-fixture-user-a,0.0,0.0
octokitbot,-0.4968222879521673,-0.08633400202165098
oll-bot,-0.17474417358204875,-0.16714271446221263
omex-github-bot-internal,0.2583726943160235,0.3483872737361904
omnius-bot,-0.125,0.0
ompiteam-bot,-0.467686062880327,-0.1843710348311176
open-collective-bot[bot],-0.115061759851383,0.011715312764165597
openhab-bot,-0.8832649148772163,-0.027327301768248935
openmrs-bot,-0.20273867478915264,-0.19944020793019224
openshift-cherrypick-robot,0.7576366798326546,0.783186911746792
openssl-machine,-0.47151786118814565,-0.24850537741495904
osrfbuild,-4.664742790985453,-0.9781282628818104
ovh-cds,0.0835483904115134,0.1068259568875678
owo-bot,-0.13635548419699317,-0.13599578498323783
pantheon-ci-bot,-11.512041166226341,-2.31122303458079
pdfjsbot,-0.6079766223920036,-0.5748450267729486
pfn-ci-bot,-24.58433637504411,-5.6349611893220475
phpmyadmin-bot,-1.7522430548987256,-0.873703221754812
pirate-bot,0.1935381843315137,0.19584573116777726
pivotal-cla,-0.28537281742132237,-0.12875439824064738
poggit-bot,-0.1434186103855899,0.03230238114225403
pr-benchmarks[bot],-0.10531798567587214,0.11867833593768251
pralor-bot,-0.02150607825473072,-0.0015642117678245082
prombot,0.013990855010987957,0.020900860523052733
pull-bot,-14.022585013286951,-7.32087374579716
pxw-bot,0.0,0.0
pydio-bot,-0.5589001018638746,-0.15528561073473135
pytorchbot,-5.529050269710754,-1.3964338792512967
pyup-vuln-bot,0.00672634556213958,0.02617170873230379
qmk-bot,-0.07874948473194965,-0.054283690246603955
r-ryantm,-1.2142183111743257,-0.11128053518089787
rails-bot[bot],-0.10456084738465443,-0.08779276984288664
raizlabs-oss-bot,-1.1368504724075486,-0.09727570438400934
raspberrypilearningbot,-0.012684321161568812,0.030804610730156945
raspberrypitranslationsbot,-46.25417700963764,-3.149313427952543
react-native-community-bot,-0.15333684659750446,-0.022055521403679057
reactorbot,-4.297946036313133,-1.942573223231229
release-drafter[bot],-0.41712286956831934,-0.009836482966801174
renovate-approve-2[bot],-0.43141948427966215,-0.09942458907522256
repo-ranger[bot],-0.3737808743009816,-0.21443826473825744
request-info[bot],0.05421443433153972,0.05712078190683101
restyled-io[bot],-0.22191192848220287,0.037197946634415224
review-notebook-app[bot],0.6964843044630284,0.7254260672255941
rfcbot,-0.398498651847232,-0.02067238402373084
robot-clickhouse,-0.8200733742340407,-0.484975511888071
ross-bott,-0.5394136285318343,-0.5328916518864883
rultor,-0.15100102877492483,-0.11011886895543932
runfoapp[bot],-7.53248686496762,-2.0129546632013664
rust-timer,-0.4082435253452381,-0.39688780662492884
rustbot,-0.25080077765485,-0.20758055468763326
sagemaker-bot,-2.671534530041929,-0.6375068108032134
sailsbot,-0.24868752543810047,-0.06899443951529638
salesforce-cla[bot],-0.05223506765011199,-0.026312044179462202
scrutinizer-notifier,0.24795907156631336,0.2490473793997856
sentry-io[bot],-0.745344224352896,-0.3335615305740174
shaka-bot,0.2115390297602291,0.21451597236324937
shields-ci,-6.274045229593318,-4.07158056165349
similar-code-searcher[bot],-0.02468893179706133,0.04839267620856291
skia-flutter-autoroll,0.32006946452993734,0.3234807071853789
slicerbot,-0.06608821482243932,-0.010573737313918974
sofastack-bot[bot],-1.752762102842532,-1.1144624965436853
softwarefactory-project-zuul[bot],-0.13409836011690324,0.3356335258119719
solo-changelog-bot[bot],0.048012201098059926,0.049837122457924155
soloio-bot,-0.16876778034767304,-0.06145729468153771
sourcegraph-bot,0.9376018161643368,0.9385252341650845
spinnakerbot,-0.1422676921496575,-0.10533330950653941
spring-builds,-0.2201959551429793,0.04754535579464214
sprucelabs-ci,-1.2684072264356825,-0.18117332152317212
sre-bot,-0.21453632614666418,-0.21425610908211024
st-review,-0.18714121435859266,0.006966962963195433
stakater-user,-1.078659727442941,-0.3406394974486031
staticman-net[bot],,1.0
status-github-bot[bot],-0.4426108193728906,0.08846886515371177
status-im-auto,0.13981782534041776,0.7023851635715275
stencila-ci,-0.2242013062390591,-0.050313175061931004
stickler-ci[bot],-0.31881112540565626,-0.04236919323721677
stoplight-bot,-0.44720847145187737,-0.3476506789957703
strapi-cla,-0.39652708855465635,-0.38747616687249486
submariner-bot,0.035441867589221854,0.14087575747809844
substrate-tip-bot[bot],-0.8016251284060998,-0.8010703541505098
swift-ci,0.27937509309879416,0.3849629906444607
swift-server-bot,-37.67967899705114,-37.59095924000111
symfony-bot[bot],-1.5323773406401897,-0.5206240797769361
taichi-gardener,0.0008525207521011824,0.0736862615300462
taro-ui-bot[bot],-0.17503597065597698,-0.0347496085621406
tensorflow-jenkins,-2.2629966821706238,-1.8114798382605843
testcafe-build-bot,-0.05555633084361067,-3.653976783368762e-07
theforeman-bot,0.11780962934251638,0.11781107120155099
thewca-bot,-0.5287503970297054,-0.4650444612283575
thundernest-bot,-2.4506325241244054,-2.3705706228224304
ti-srebot,-13.751183312568877,-2.767695151780563
tld-update-bot,-9.001488745506508,-0.0002493849665443637
translatewiki,0.7925929574688033,0.8410607945858536
tykbot[bot],0.10869603397914362,0.11435873060468926
ualbertalib-bot,-0.5006141380466917,-0.0017906488778018925
ubo-bot,-0.129419272802469,-0.11389131087161264
ucloud-bot,0.0005509966959411638,0.0016783798107405934
ukp-svc-jenkins,-0.9623248494434116,-0.37286331587417987
upbound-bot,-180.47683705450083,-44.49101511311547
usercont-release-bot,0.40322622096720606,0.456535045693112
va-bot,0.815221169036846,0.8613239786355062
vc-ci,-0.5936032909200475,-0.5405071269788475
video-archivist-bot,-2.922411585253978,-0.9322403933421599
violinist-bot,-0.4999364822262462,-0.16063692109349148
vmwclabot,0.39882852894148135,0.42212396912243666
vscode-issue-tracker-bot,-0.2563605635657442,-0.08396235778814276
vtex-io-ci-cd[bot],0.0036643542594874123,0.07326935639794274
vtex-io-docs-bot[bot],-1.283558450412332,-0.8092807515391978
vue-bot,-0.2568113818997988,-0.20586387267795314
wallabag-bot,-0.29372321485114994,-0.15647560353578238
watson-github-bot,-0.04958751616189194,0.014787878198438409
webpack-bot,-0.04719900483717532,0.0334663699129516
webtorrent-bot,-0.6387025230445282,-0.14120940741029986
welcome[bot],0.24542160129421764,0.24745194256819758
wet-boew-bot,0.059807137595216164,0.08586066374762635
wildfly-ci,-0.29150857968884925,-0.044177828006578546
windupgithubbot1,-0.5310527148812971,-0.3731315009944596
wso2-jenkins-bot,-0.006518480928022541,0.14994851574914647
yarnbot,-0.6722081259889199,-0.3665771887908984
yii-bot,-2.194831933456132,-0.8144691628394707
zeebe-bors[bot],-1.7811359900772215,-0.9508344256841905
zorro-bot[bot],-0.5007295009348396,-0.39132221274379986
